5.834000000000000000e+04
2.154200000000000000e+04
6.028100000000000000e+04
6.330500000000000000e+04
6.786600000000000000e+04
2.993500000000000000e+04
1.619200000000000000e+04
6.721300000000000000e+04
6.381700000000000000e+04
1.539400000000000000e+04
6.632700000000000000e+04
5.273700000000000000e+04
1.573700000000000000e+04
7.912400000000000000e+04
3.917900000000000000e+04
3.333000000000000000e+04
2.418800000000000000e+04
6.577900000000000000e+04
3.722100000000000000e+04
6.035300000000000000e+04
2.351100000000000000e+04
2.305300000000000000e+04
7.329500000000000000e+04
8.964100000000000000e+04
4.353800000000000000e+04
3.555700000000000000e+04
3.723000000000000000e+04
6.294500000000000000e+04
6.271600000000000000e+04
8.519000000000000000e+03
2.347400000000000000e+04
6.011600000000000000e+04
1.700500000000000000e+04
3.650600000000000000e+04
7.328400000000000000e+04
2.146700000000000000e+04
4.757900000000000000e+04
3.065200000000000000e+04
3.504600000000000000e+04
1.725600000000000000e+04
3.586400000000000000e+04
2.413700000000000000e+04
7.011800000000000000e+04
6.081500000000000000e+04
1.013300000000000000e+04
3.457900000000000000e+04
5.619000000000000000e+04
5.949500000000000000e+04
4.717700000000000000e+04
2.485900000000000000e+04
2.371000000000000000e+03
6.160500000000000000e+04
4.269800000000000000e+04
4.281600000000000000e+04
6.122000000000000000e+03
5.387000000000000000e+03
2.090000000000000000e+02
6.565500000000000000e+04
5.251000000000000000e+04
8.247000000000000000e+04
7.988800000000000000e+04
7.892000000000000000e+03
4.421200000000000000e+04
6.898200000000000000e+04
7.675400000000000000e+04
7.843900000000000000e+04
7.334400000000000000e+04
8.984600000000000000e+04
8.056000000000000000e+03
5.208900000000000000e+04
8.022900000000000000e+04
5.150300000000000000e+04
1.543800000000000000e+04
8.691900000000000000e+04
6.433900000000000000e+04
5.695700000000000000e+04
4.316800000000000000e+04
6.085000000000000000e+03
4.107700000000000000e+04
3.636800000000000000e+04
3.834300000000000000e+04
9.491000000000000000e+03
8.104500000000000000e+04
7.906200000000000000e+04
7.310700000000000000e+04
5.350800000000000000e+04
2.159700000000000000e+04
8.445300000000000000e+04
4.522600000000000000e+04
8.276800000000000000e+04
4.402600000000000000e+04
1.046400000000000000e+04
7.510000000000000000e+03
3.652200000000000000e+04
6.724200000000000000e+04
7.901300000000000000e+04
1.808700000000000000e+04
5.008800000000000000e+04
4.992600000000000000e+04
9.418000000000000000e+03
2.795500000000000000e+04
8.124800000000000000e+04
6.480300000000000000e+04
1.807600000000000000e+04
1.597000000000000000e+03
7.712300000000000000e+04
3.920100000000000000e+04
6.308900000000000000e+04
6.577700000000000000e+04
8.947000000000000000e+04
3.534300000000000000e+04
8.227100000000000000e+04
3.313000000000000000e+04
1.456400000000000000e+04
6.667200000000000000e+04
1.743200000000000000e+04
1.699200000000000000e+04
4.516000000000000000e+04
2.563300000000000000e+04
3.007000000000000000e+03
5.215900000000000000e+04
8.932700000000000000e+04
3.506200000000000000e+04
4.685000000000000000e+04
1.704100000000000000e+04
1.514300000000000000e+04
6.153000000000000000e+04
5.174100000000000000e+04
6.141200000000000000e+04
3.362800000000000000e+04
5.838000000000000000e+03
